candidate_id,username,company_name,position,location,sector,stipend,match_score,allocated_date,status,location_match_score,diversity_bonus,internship_id
CAND_43332FF3,11919526,Infosys,Technology Intern,Bangalore,Technology,35434,95.0,2025-09-08 00:05:50,Allocated,,,
CAND_DF8DF3AA,11958994,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:05:52,Allocated,,,
CAND_6573DD7A,12415691,TCS,Technology Intern,Mumbai,Technology,59953,85.0,2025-09-08 00:05:53,Allocated,,,
CAND_640B0487,12547982,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:05:56,Allocated,,,
CAND_CF1FCF46,12674307,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:05:57,Allocated,,,
CAND_58744374,13014900,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:05:59,Allocated,,,
CAND_E5D9BC2B,13518263,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:06:00,Allocated,,,
CAND_65604E36,13557622,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:06:01,Allocated,,,
CAND_D5805860,13998435,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-08 00:06:08,Allocated,,,
CAND_C991AFD6,14724186,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:06:15,Allocated,,,
CAND_05B730DC,15425154,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:06:22,Allocated,,,
CAND_8643EE7D,15936656,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:06:27,Allocated,,,
CAND_58F9FD09,16288901,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:06:28,Allocated,,,
CAND_95C2B35B,17199951,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:06:30,Allocated,,,
CAND_56398548,17555081,HDFC Bank,Finance Intern,Mumbai,Finance,56641,78.0,2025-09-08 00:06:34,Allocated,,,
CAND_A4AFBC25,18198627,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:06:38,Allocated,,,
CAND_848E91A7,18795567,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-08 00:06:42,Allocated,,,
CAND_373AF3C3,18835363,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:06:46,Allocated,,,
CAND_92FA31D5,19195747,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:06:55,Allocated,,,
CAND_ACCC1A49,20390397,TCS,Technology Intern,Mumbai,Technology,26918,70.0,2025-09-08 00:06:57,Allocated,,,
CAND_F832E236,20748926,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:07:01,Allocated,,,
CAND_DE0B8DD0,20932019,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:07:02,Allocated,,,
CAND_F222AF07,20986595,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:07:05,Allocated,,,
CAND_548FAA49,21283733,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:07:09,Allocated,,,
CAND_7F77D951,21916744,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:07:13,Allocated,,,
CAND_AAE5A463,22496394,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:07:16,Allocated,,,
CAND_092D70B8,22506245,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:07:18,Allocated,,,
CAND_9654D886,22567495,TCS,Technology Intern,Mumbai,Technology,26918,65.0,2025-09-08 00:07:22,Allocated,,,
CAND_C5A4B5C8,22675694,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:07:25,Allocated,,,
CAND_AE95F9A2,23951429,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:07:26,Allocated,,,
CAND_C49E8BA8,24285142,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:07:30,Allocated,,,
CAND_5AC03BFC,24455357,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:07:32,Allocated,,,
CAND_3BE61D7D,24655918,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:07:37,Allocated,,,
CAND_690461F5,25023614,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:07:40,Allocated,,,
CAND_6E0A31F4,25061645,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:07:41,Allocated,,,
CAND_F68824A3,25422388,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:07:44,Allocated,,,
CAND_4F730960,25949631,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-08 00:07:46,Allocated,,,
CAND_D5EF4262,26046064,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:07:47,Allocated,,,
CAND_8277C969,26496059,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:07:50,Allocated,,,
CAND_C7F0337B,26503829,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:07:52,Allocated,,,
CAND_0115E9AF,26622051,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:07:53,Allocated,,,
CAND_7A464C55,26676567,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-08 00:07:56,Allocated,,,
CAND_08ACDD68,26790545,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:07:58,Allocated,,,
CAND_572DC790,26924514,ICICI Bank,Finance Intern,Delhi,Finance,24101,60.0,2025-09-08 00:08:00,Allocated,,,
CAND_BFF5D714,26942552,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-08 00:08:02,Allocated,,,
CAND_0B2E47BD,27497542,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:08:03,Allocated,,,
CAND_7B9AAC1D,28326441,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:08:07,Allocated,,,
CAND_52B71DC6,29147100,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:08:08,Allocated,,,
CAND_29D1E654,29524570,TCS,Technology Intern,Mumbai,Technology,26918,85.0,2025-09-08 00:08:10,Allocated,,,
CAND_0655BEA0,30965258,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:08:17,Allocated,,,
CAND_9EDD18FA,30968749,TCS,Technology Intern,Mumbai,Technology,59953,80.0,2025-09-08 00:08:21,Allocated,,,
CAND_AD7CAB7C,32532982,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:08:24,Allocated,,,
CAND_7F96A0A5,32954522,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:08:27,Allocated,,,
CAND_6AD4F864,34051710,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:08:31,Allocated,,,
CAND_079B785E,34317538,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:08:40,Allocated,,,
CAND_33E669D1,34349255,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:08:42,Allocated,,,
CAND_6E31A910,34511655,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:08:45,Allocated,,,
CAND_2C7F0979,35990852,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:08:56,Allocated,,,
CAND_AA326FC1,36269672,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:08:58,Allocated,,,
CAND_2691507E,37058472,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:09:01,Allocated,,,
CAND_F47DB4FA,37664296,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:09:11,Allocated,,,
CAND_3F18B5B3,38565119,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:09:17,Allocated,,,
CAND_0BE015FE,38744475,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:09:20,Allocated,,,
CAND_9B6B439A,39252859,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:09:22,Allocated,,,
CAND_1BB17BF6,39776400,TCS,Technology Intern,Mumbai,Technology,59953,50.0,2025-09-08 00:09:28,Allocated,,,
CAND_42BD011A,41506705,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:09:29,Allocated,,,
CAND_B4549432,42384185,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-08 00:09:30,Allocated,,,
CAND_6F830A19,44145704,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-08 00:09:32,Allocated,,,
CAND_02FE44E3,44185767,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:09:34,Allocated,,,
CAND_71206175,51018476,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:09:35,Allocated,,,
CAND_C5A70B7A,54201930,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:09:36,Allocated,,,
CAND_723F8535,62312955,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:09:37,Allocated,,,
CAND_6634D49A,67582956,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:09:38,Allocated,,,
CAND_CF81C34D,76010167,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:09:40,Allocated,,,
CAND_A30C62B3,81011612,TCS,Technology Intern,Mumbai,Technology,59953,40.0,2025-09-08 00:09:41,Allocated,,,
CAND_6A4D4B7D,85101052,TCS,Technology Intern,Mumbai,Technology,24057,70.0,2025-09-08 00:09:43,Allocated,,,
CAND_198BBD39,90066849,Deloitte,Consulting Intern,Gurgaon,Consulting,38753,50.0,2025-09-08 00:09:44,Allocated,,,
CAND_2F2F89D7,94417768,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:09:47,Allocated,,,
CAND_D41DD4E6,10005171,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:09:49,Allocated,,,
CAND_47AD806B,10515955,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:09:50,Allocated,,,
CAND_33D1E1BB,11005406,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:09:51,Allocated,,,
CAND_011D21A9,11270462,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:09:52,Allocated,,,
CAND_06EBDE76,11677012,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:09:53,Allocated,,,
CAND_1ECD8B9E,12085736,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:09:54,Allocated,,,
CAND_B911E004,13328680,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:09:55,Allocated,,,
CAND_6FE9A9C8,13343786,HDFC Bank,Finance Intern,Mumbai,Finance,69079,90.0,2025-09-08 00:09:57,Allocated,,,
CAND_073CB14F,13503650,HDFC Bank,Finance Intern,Mumbai,Finance,69079,60.0,2025-09-08 00:09:58,Allocated,,,
CAND_A1A9BF48,13837784,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:09:59,Allocated,,,
CAND_74256F79,14036515,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:10:00,Allocated,,,
CAND_20792F0B,14209965,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:10:01,Allocated,,,
CAND_117A0901,14556869,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:10:02,Allocated,,,
CAND_F7C6B590,14761906,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:10:03,Allocated,,,
CAND_D8B0B7C2,14771530,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:10:04,Allocated,,,
CAND_FA09E2E7,14945250,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:10:05,Allocated,,,
CAND_3FA85E83,15226699,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,40.0,2025-09-08 00:10:07,Allocated,,,
CAND_E984F06A,15353911,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:10:07,Allocated,,,
CAND_A901A651,15484097,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:10:09,Allocated,,,
CAND_6C20ACA6,16276121,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:10,Allocated,,,
CAND_5D4B5BB1,16509761,HDFC Bank,Finance Intern,Mumbai,Finance,69279,90.0,2025-09-08 00:10:10,Allocated,,,
CAND_9727E554,16536141,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:10:12,Allocated,,,
CAND_ADD0B0A1,16893572,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:10:13,Allocated,,,
CAND_D1CDC325,17132168,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:15,Allocated,,,
CAND_3B4C6632,17432318,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:10:15,Allocated,,,
CAND_A1D2C412,17562754,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:10:17,Allocated,,,
CAND_91E165C1,17584743,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:10:18,Allocated,,,
CAND_C682563D,18354623,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:19,Allocated,,,
CAND_B26C0819,18442517,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:21,Allocated,,,
CAND_D7CA6237,18488289,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:10:22,Allocated,,,
CAND_20C68145,18501746,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:10:23,Allocated,,,
CAND_FD7E8C34,18525641,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:10:24,Allocated,,,
CAND_5C618285,18900722,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:10:26,Allocated,,,
CAND_2780E1D4,18905648,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-08 00:10:26,Allocated,,,
CAND_6A241CBF,18927233,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:10:27,Allocated,,,
CAND_CDEBE106,19444529,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:29,Allocated,,,
CAND_40C6027D,19861776,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:10:32,Allocated,,,
CAND_0E19EEBE,20210676,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:10:32,Allocated,,,
CAND_D55CCFDC,20330739,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:10:34,Allocated,,,
CAND_EEE31822,20490741,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:10:37,Allocated,,,
CAND_7BE28979,20628003,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,100.0,2025-09-08 00:10:37,Allocated,,,
CAND_6C37AADB,21125113,HDFC Bank,Finance Intern,Mumbai,Finance,34049,40.0,2025-09-08 00:10:38,Allocated,,,
CAND_D58AE2BF,22380187,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:39,Allocated,,,
CAND_67D6C7E8,22706174,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:10:40,Allocated,,,
CAND_399FDDDC,23085604,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:10:45,Allocated,,,
CAND_8A0D58B0,23810469,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:10:47,Allocated,,,
CAND_96558210,23864858,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:49,Allocated,,,
CAND_95DBE1A0,24574164,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,100.0,2025-09-08 00:10:52,Allocated,,,
CAND_763E9FE2,24658786,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:10:53,Allocated,,,
CAND_6BFBA35B,24679149,HDFC Bank,Finance Intern,Mumbai,Finance,56641,90.0,2025-09-08 00:10:55,Allocated,,,
CAND_EAE5D1D3,24953921,ICICI Bank,Finance Intern,Delhi,Finance,33919,40.0,2025-09-08 00:10:56,Allocated,,,
CAND_9AB5EF57,25038571,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:10:57,Allocated,,,
CAND_36ED00EE,25525152,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:10:58,Allocated,,,
CAND_2921938E,25706337,ICICI Bank,Finance Intern,Delhi,Finance,35740,100.0,2025-09-08 00:10:59,Allocated,,,
CAND_97407CC0,25723793,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:00,Allocated,,,
CAND_EFEC39A3,26160200,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:01,Allocated,,,
CAND_F7A8D1F1,26341987,TCS,Technology Intern,Mumbai,Technology,26918,40.0,2025-09-08 00:11:04,Allocated,,,
CAND_2119F936,27080812,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,100.0,2025-09-08 00:11:06,Allocated,,,
CAND_84DCA37B,27419236,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:11:08,Allocated,,,
CAND_5550B3AE,27921561,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:11:10,Allocated,,,
CAND_5D0E6DAF,27981289,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:11,Allocated,,,
CAND_480A3CE3,28109594,L&T,Manufacturing Intern,Mumbai,Manufacturing,51637,45.0,2025-09-08 00:11:13,Allocated,,,
CAND_C50E8137,28609364,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:11:14,Allocated,,,
CAND_A4AB4079,28679359,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:11:17,Allocated,,,
CAND_8D4B86B4,29002596,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,100.0,2025-09-08 00:11:18,Allocated,,,
CAND_82BF3AF3,30504149,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:11:20,Allocated,,,
CAND_5D455842,30864828,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:11:22,Allocated,,,
CAND_567D9C92,30999638,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:23,Allocated,,,
CAND_33DF64A9,31162167,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,100.0,2025-09-08 00:11:24,Allocated,,,
CAND_ADDA2CAF,31909493,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:11:26,Allocated,,,
CAND_C3AF5ADF,31929166,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:11:26,Allocated,,,
CAND_9E6DBFF8,33542483,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-08 00:11:28,Allocated,,,
CAND_172FA642,33893326,HDFC Bank,Finance Intern,Mumbai,Finance,69079,90.0,2025-09-08 00:11:29,Allocated,,,
CAND_F0A06B40,34319869,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:31,Allocated,,,
CAND_EF7B775F,34583750,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:31,Allocated,,,
CAND_A16DFE9B,37739183,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:11:34,Allocated,,,
CAND_084D17E7,39166680,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:11:36,Allocated,,,
CAND_9640E480,40311088,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-08 00:11:37,Allocated,,,
CAND_2D57AACE,40883703,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,100.0,2025-09-08 00:11:38,Allocated,,,
CAND_4FDDA79D,42156237,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:11:38,Allocated,,,
CAND_1CCC3DD5,50219114,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:11:39,Allocated,,,
CAND_CACDE518,56952849,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:41,Allocated,,,
CAND_63C7598B,58915642,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,80.0,2025-09-08 00:11:42,Allocated,,,
CAND_B32090A6,59011090,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:43,Allocated,,,
CAND_E1A29803,62700506,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:11:44,Allocated,,,
CAND_29440F49,70196518,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:11:45,Allocated,,,
CAND_F07CB1EF,73282756,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:11:47,Allocated,,,
CAND_D52A4023,80679862,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,100.0,2025-09-08 00:11:49,Allocated,,,
CAND_8877A9BB,81508860,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:11:51,Allocated,,,
CAND_B9D94107,82929064,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:11:51,Allocated,,,
CAND_6BC283A0,90685127,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:11:52,Allocated,,,
CAND_BC998D4F,91318828,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,30.0,2025-09-08 00:11:53,Allocated,,,
CAND_45F3E8A2,91539554,TCS,Technology Intern,Mumbai,Technology,59953,45.0,2025-09-08 00:11:54,Allocated,,,
CAND_EE081656,94492380,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:11:55,Allocated,,,
CAND_63919250,10030015,TCS,Technology Intern,Mumbai,Technology,59953,70.0,2025-09-08 00:11:56,Allocated,,,
CAND_BD65136B,10219099,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:11:58,Allocated,,,
CAND_237B4CCC,10624813,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:11:59,Allocated,,,
CAND_517D7627,10712803,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:12:01,Allocated,,,
CAND_4E9B2263,11981094,Infosys,Technology Intern,Bangalore,Technology,35434,90.0,2025-09-08 00:12:05,Allocated,,,
CAND_214F05A7,12011623,Deloitte,Consulting Intern,Gurgaon,Consulting,38753,70.0,2025-09-08 00:12:06,Allocated,,,
CAND_17147317,12022566,TCS,Technology Intern,Mumbai,Technology,26918,75.0,2025-09-08 00:12:08,Allocated,,,
CAND_6A210672,12472574,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:12:11,Allocated,,,
CAND_B26E99EA,12488356,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,70.0,2025-09-08 00:12:13,Allocated,,,
CAND_8857D4CC,12518008,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,70.0,2025-09-08 00:12:14,Allocated,,,
CAND_8CC8BC0C,12748557,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:12:15,Allocated,,,
CAND_78A68B7C,13149176,TCS,Technology Intern,Mumbai,Technology,59953,70.0,2025-09-08 00:12:17,Allocated,,,
CAND_E82CE0D6,13264796,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:12:21,Allocated,,,
CAND_65482614,14049846,TCS,Technology Intern,Mumbai,Technology,26918,70.0,2025-09-08 00:12:22,Allocated,,,
CAND_EFE246B7,14206561,TCS,Technology Intern,Mumbai,Technology,59953,45.0,2025-09-08 00:12:23,Allocated,,,
CAND_C7CC796F,15601399,TCS,Technology Intern,Mumbai,Technology,59953,70.0,2025-09-08 00:12:29,Allocated,,,
CAND_2D2FD9D4,15858254,TCS,Technology Intern,Mumbai,Technology,59953,70.0,2025-09-08 00:12:30,Allocated,,,
CAND_3C9381EE,15941675,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:12:31,Allocated,,,
CAND_D9811E4E,16803215,TCS,Technology Intern,Mumbai,Technology,24057,80.0,2025-09-08 00:12:32,Allocated,,,
CAND_061E40BC,16911115,TCS,Technology Intern,Mumbai,Technology,26918,65.0,2025-09-08 00:12:33,Allocated,,,
CAND_073E9511,17043822,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:12:35,Allocated,,,
CAND_DA7BF503,17103000,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-08 00:12:36,Allocated,,,
CAND_9E4E6A40,17108676,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:12:37,Allocated,,,
CAND_C83BB1CB,17488801,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:12:38,Allocated,,,
CAND_395489DF,17926546,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:12:39,Allocated,,,
CAND_7A782A14,18753367,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-08 00:12:40,Allocated,,,
CAND_2EDA41BA,19124258,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:12:42,Allocated,,,
CAND_AE3CD939,19396040,Deloitte,Consulting Intern,Gurgaon,Consulting,54586,80.0,2025-09-08 00:12:43,Allocated,,,
CAND_E1C74B86,19397727,TCS,Technology Intern,Mumbai,Technology,26918,65.0,2025-09-08 00:12:44,Allocated,,,
CAND_009F7052,19553067,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:12:45,Allocated,,,
CAND_1FFCC9A7,19612167,TCS,Technology Intern,Mumbai,Technology,59953,70.0,2025-09-08 00:12:46,Allocated,,,
CAND_A79983F1,20566550,TCS,Technology Intern,Mumbai,Technology,59953,58.0,2025-09-08 00:12:48,Allocated,,,
CAND_6D5F726B,20882041,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,80.0,2025-09-08 00:12:49,Allocated,,,
CAND_D756E8E5,21038022,TCS,Technology Intern,Mumbai,Technology,24057,50.0,2025-09-08 00:12:52,Allocated,,,
